,date,text
841,2019-12-19 10:59:18+00:00,Et voilà ! Table réservée au @KFCFrance de Vélizy-Villacoublay pour le réveillon de Noël Qui c'est qui va kiffer son bucket poulet-foie gras avec la tite famille ?! Rien à foutre des vegans ! (Tweet sponso)
842,2019-12-19 10:59:08+00:00,@Jeremy51330 @looziner @Wagounak la chance
843,2019-12-19 10:58:34+00:00,on est ensemble frerot 
844,2019-12-19 10:53:32+00:00, 
845,2019-12-19 10:51:54+00:00,Cimer mon kho wlh un an j’me régale 
846,2019-12-19 10:39:16+00:00,Mdrrrrr mais jle fais oklm!!!!
847,2019-12-19 10:39:06+00:00,Moi jui chaud :)
848,2019-12-19 10:28:33+00:00,Dans un Kfc halal pas en France
849,2019-12-19 10:27:18+00:00,Maiiiis genre c'est deja cadeau quoi.. ' 1 an abuser...
850,2019-12-19 10:17:22+00:00,@KFCFrance challenge? 
851,2019-12-19 10:01:34+00:00,Ptn et les mecs sont fiers de faire chier leurs parents pour un code de merde Un fast food le soir de Noël...
852,2019-12-19 09:59:01+00:00,@KFCFrance venez je vous attend 
853,2019-12-19 09:54:33+00:00,Je savais pas mdr j'voyais qu'il passait pas j'avais pas fait attention mdr À moi le poulet lets goo
854,2019-12-19 09:53:37+00:00,je reste 12h devant un bucket pour 6 mois de kfc gratuit
855,2019-12-19 09:52:47+00:00,"Nan mais tsais une fois que tu as le code, si tu commandes de chez toi y a el famoso geolocalisation pour que tu puisses avoir ton magnifique et genereux poulet frit à proximité mon bon Leopold"
856,2019-12-19 09:50:14+00:00,Pq ta identifier Nico lui il s’en blc halal ou pas
857,2019-12-19 09:44:43+00:00,"On peux regarder des vidéos, ou faire uk truc en même temps que rester devant le bucket ?"
858,2019-12-19 09:37:47+00:00,Sah quel tristesse
859,2019-12-19 09:37:15+00:00,Quelle tristesse de bouffer du KFC pour Noël 
860,2019-12-19 09:36:31+00:00,Et bah yes même si t'es pas giga loin de chez oim le uber passe pas chez oim un plaisir
861,2019-12-19 09:34:28+00:00,Sans soucis cher Leopold le petit code ubereats il est pour toi mon grand
862,2019-12-19 09:22:33+00:00,AHHAHAHAHAHAHAHHAHAHAHA YES
863,2019-12-19 09:19:56+00:00,C’est quand je gagne 1 an de @KFCFrance 
864,2019-12-19 09:19:17+00:00,"Prête, on signe où ??!"
865,2019-12-19 09:16:18+00:00,J’ai essayé
866,2019-12-19 09:14:29+00:00,"Si tu pouvais khalass un peu en poulet j'dis pas non mon bon jean, tu m'fais un colis et hop c'est parti on dit qu'on fait comme ça ?"
867,2019-12-19 09:11:59+00:00,48h si il le faut KFC IS BAE
868,2019-12-19 09:11:54+00:00,"Aie , tu sais pour le fan bg"
869,2019-12-19 09:08:52+00:00,Jsuis OK pour tenter 
870,2019-12-19 09:03:55+00:00,@AnaisBotto
871,2019-12-19 08:58:11+00:00,@maxoubg50 
872,2019-12-19 08:52:52+00:00,@BurgerKingFR ya moyen de faire un truc pour moi? 
873,2019-12-19 08:44:54+00:00,Je le fait izi
874,2019-12-19 08:43:49+00:00,Le Captain Falcon ne dira jamais non à du poulet 
875,2019-12-19 08:34:07+00:00, 
876,2019-12-19 08:33:38+00:00,"Je peux pas, j'ai piscine. En vrai, j'évite 10 h d'ennui vaguement dégoûté, et 1 an de désastre nutritionnel."
877,2019-12-19 08:31:58+00:00,
878,2019-12-19 08:31:50+00:00,
879,2019-12-19 08:20:58+00:00,@tuxxic
880,2019-12-19 08:08:53+00:00,Ça me rassure
881,2019-12-19 08:08:23+00:00,"Non tkt je te connait, je comprend tout a fait"
882,2019-12-19 08:07:42+00:00,Nan mais tant que tu m’as compris c’est ok parce que je voulais pas paraître pour une mauvaise personne
883,2019-12-19 08:06:08+00:00,And apparently he owns kfc too
884,2019-12-19 08:01:06+00:00,Vu que c pas halal on a pas le choix c worth en vrai @kushylamenace @SteveBlb
885,2019-12-19 07:54:57+00:00,Tu t'enfonce
886,2019-12-19 07:54:53+00:00,Pas ouf
887,2019-12-19 07:54:31+00:00,Nan mais les singes d’Afrique (fin y’en a un peu partout maintenant)
888,2019-12-19 07:52:59+00:00,Non mais j'ai tres bien compris ta remarque
889,2019-12-19 07:52:21+00:00,Après je parlais des singes qui sont friands de poulet
890,2019-12-19 07:51:42+00:00,Merci
891,2019-12-19 07:51:23+00:00,
892,2019-12-19 07:51:11+00:00,Toujours là pour t’aider
893,2019-12-19 07:50:52+00:00,Jsuis grave chaud
894,2019-12-19 07:50:36+00:00,Bon ben ta gacher mes chances
895,2019-12-19 07:49:55+00:00,@KFCFrance a quand des KFC Halal a marseille svp faites pas les crevards
896,2019-12-19 07:48:56+00:00,MOI AUSSI JE VEUX JE VEUX JE VEUX JE VEUX !!!
897,2019-12-19 07:48:10+00:00,@sixsixsept
898,2019-12-19 07:46:45+00:00,Un régime miracle avant les fêtes de fin d'année #calais #calaisfaitsdivers #hautsdefrance @mcdon @McDoFr_Newsroom @KFCFrance 
899,2019-12-19 07:44:07+00:00, 
900,2019-12-19 07:43:54+00:00,@its_kelou t’es chaud
901,2019-12-19 07:40:52+00:00,Hmmmm les bons tenders de Noel
902,2019-12-19 07:40:35+00:00,@3XTheTap_ 
903,2019-12-19 07:39:47+00:00,On n’est pas sur la même longueur d’onde 
904,2019-12-19 07:39:45+00:00,mdrrrr ntr j'vous ai ID pcq y a vrmt des gens qui vont manger kfc à noel
905,2019-12-19 07:38:12+00:00,"Ca se voit que le repas de noel tu le fais en famille a KFC et t'utilises les codes promo ""MAYER10"""
906,2019-12-19 07:34:43+00:00,@LouisHerren2 @de22no
907,2019-12-19 07:30:29+00:00,"Toute une nuit de reflexion intense pour ce dénouement final, mais finalement c'est une victoire "
908,2019-12-19 07:30:00+00:00,Wsh porte pas la poisse frero...
909,2019-12-19 07:28:47+00:00,Bah peut être depuis l’accident... Ils sont mort
910,2019-12-19 07:28:43+00:00,Loud !!
911,2019-12-19 07:27:47+00:00,Je suis là mon gars
912,2019-12-19 07:26:17+00:00,Tes un ouf de dire venez dm à kfc en mode c'est ton gars sur
913,2019-12-19 07:24:51+00:00,Ouais mais y’a de la concurrence avec les...
914,2019-12-19 07:22:33+00:00,Et de chiasse
915,2019-12-19 07:19:01+00:00,Non c’est la meilleure celle là KFC fait de la propagande.... quelqu’il ce passe les vendeurs de poulets accidentés
916,2019-12-19 07:14:35+00:00, Je reste même 20 heures devant cette merde sans broncher.
917,2019-12-19 07:05:26+00:00,Un an de KFC bg
918,2019-12-19 07:01:05+00:00,Et de cholestérol
919,2019-12-19 06:58:57+00:00,Ma patience n'a d'égale que mon temps libre
920,2019-12-19 06:58:40+00:00,C'est serieux @KFCFrance ? Moi je vous fait 12h si vous voulez ! 
921,2019-12-19 06:57:19+00:00,Si je suis en suisse sa marche ?
922,2019-12-19 06:56:49+00:00,Je suis prêt à relever le défi
923,2019-12-19 06:56:33+00:00,
924,2019-12-19 06:47:26+00:00,Et une vie de diabète ^^
925,2019-12-19 06:44:08+00:00,"mdr mais c’est hyper simple fréro, elle est où la difficulté mdrr"
926,2019-12-19 06:40:57+00:00,Ptdr mais c’est offert
927,2019-12-19 06:39:00+00:00,"Allez les ksos, on commande du bon poulet batterie pour un noel de prolos"
928,2019-12-19 06:38:17+00:00,c'est un truc a devenir sénile ça je reconnait
929,2019-12-19 06:37:24+00:00,c’est trop gentil toi aussi tout plein de bonheur
930,2019-12-19 06:37:13+00:00,Je vois ça dérange personne d’aller se créer des problèmes de santés pendant 1 ans chez @KFCFrance 
931,2019-12-19 06:36:55+00:00,Ah oui... Et ça serait bien de penser à équiper vos restaurants de bennes FERMÉS ! Comme ça ça éviterait que des personnes viennent fouiller dedans alors vous jetez du poulet plus bon depuis une semaine. J'imagine que vous vous dîtes que c'est pas votre problème !
932,2019-12-19 06:36:03+00:00,Je lui souhaite tout plein de bonheur
933,2019-12-19 06:33:35+00:00,Arrêter de faire travailler vos employés ces jours-là ! Vous faites assez de profit le reste de l'année pour vous en passer. Un peu d'humanité ça ferait pas de mal.
934,2019-12-19 06:31:49+00:00,t’as vu 
935,2019-12-19 06:30:36+00:00,Je signe direct 
936,2019-12-19 06:27:52+00:00,Moh elle est trop mims ta maman 
937,2019-12-19 06:17:26+00:00,C'est tellement mérité là 
938,2019-12-19 06:14:40+00:00,Mdrrr merci le soutien 
939,2019-12-19 06:12:55+00:00,"Alors clairement, DONNEZ-LUI SON BUCKET WSHHHHH !!!!! @KFCFrance"
940,2019-12-19 06:07:04+00:00,@kevinyoyo31
941,2019-12-19 05:59:37+00:00,10h a rien faire faut de l'entraînement mdr
942,2019-12-19 05:51:26+00:00, 
943,2019-12-19 05:41:58+00:00,Biensur que je le fait et jurez @KFCFrance vous me donnez 1 an kfc gratuit
944,2019-12-19 05:20:54+00:00,Mwouaaaaa
945,2019-12-19 05:08:58+00:00,@KFCFrance et moi ? 
946,2019-12-19 05:07:32+00:00,@DxAlphadi IKEEEEEE
947,2019-12-19 05:07:21+00:00,Wesh sida tes debout
948,2019-12-19 05:05:46+00:00,Oui oui donnez votre cul pour un bucket bande de pauvres
949,2019-12-19 04:51:32+00:00, 
950,2019-12-19 04:50:52+00:00,Franchement Easy ! 
951,2019-12-19 04:01:57+00:00,C’est pas HALAL poto!!
952,2019-12-19 03:06:36+00:00,"Cheaters @KFC_India @kfc @yumbrands why don't you respond to questions asked? What's your refund &amp; penalty policy? @DavidNovakOGO, @mokshc, @kfcjamaica @KFCAustralia @kfc_canada @KFCINDONESIA @KFCFrance @KFCSA @kfcarabia @KFC_UKI @KFC_SG @KFC_jp @KFCcl @KFCNassau @kfc_stvincent"
953,2019-12-19 02:56:53+00:00,Tête de ma mere tu tiens pas 1h
954,2019-12-19 02:55:32+00:00,Ok venez c'est reglé demain
955,2019-12-19 02:33:30+00:00,Tout le monde ici est chaud pour tenir les 10h devant ce bucket
956,2019-12-19 02:32:09+00:00,Ft croquer khey
957,2019-12-19 02:28:01+00:00,"Par contre j'ai une co de merde, si il faut stream, je suis dans la merde."
958,2019-12-19 02:26:40+00:00,@KFCFrance J'ai pas de fan mais je suis prêt à faire ce sacrifice pour des hamburgers.
959,2019-12-19 01:56:18+00:00, 
960,2019-12-19 01:55:40+00:00,Si en peut le faire vous aller rhaliss les frères @KFCFrance
961,2019-12-19 01:39:27+00:00,JE VEUUUUUUUUXXXXXXXXX !!!!!!!!!!
962,2019-12-19 01:14:56+00:00,Facile
963,2019-12-19 01:09:32+00:00,
964,2019-12-19 01:02:27+00:00,Vous avez tellement perdu
965,2019-12-19 00:59:49+00:00,@KFCFrance si je reste 10h devant un tenders ça compte la famille???
966,2019-12-19 00:59:10+00:00,LÂCHE PAS CHAMPION TIENS BON
967,2019-12-19 00:55:58+00:00,J’arrive à tenir c’est sur !
968,2019-12-19 00:52:54+00:00,Mdrrrr bv frero 
969,2019-12-19 00:50:37+00:00,Tu merites t’es 1 ans gratuit KFC toi 
970,2019-12-19 00:45:42+00:00,Tu me donnes un ans de KFC je te donne un nuggets no fake
971,2019-12-19 00:41:08+00:00,La vie avec ma vie de chômer j’aurais fais 20h si il faut @ReiiinerR7 @akhyssou mais si après c’est pour manger des trucs pas halal c’est pas la peine 
972,2019-12-19 00:38:54+00:00,Moiiiiiiiiiii!!!!!!
973,2019-12-19 00:34:00+00:00,@KFCFrance fait croquer les 1 ans gratuit ! 
974,2019-12-19 00:32:54+00:00,Ça se fait pas c’est toujours les autres ! @KFCFrance 
975,2019-12-19 00:25:15+00:00,Sinon pour Noël vous pouvez envoyer un tas de menu @KFCFrance aux enfants dans les hôpitaux @CEKEDUBONHEUR
976,2019-12-19 00:19:12+00:00,10h ? Peso je suis chaud !!!
977,2019-12-19 00:16:50+00:00,Attendez le mois prochain et j'suis votre homme
978,2019-12-19 00:11:33+00:00,Les gars savent pas à qui ils s'attaquent...
979,2019-12-18 23:59:01+00:00,AHAHAHAH VOUS AURIEZ JAMAIS DU SOUS ESTIMER LE FC CHÔMAGE 
980,2019-12-18 23:55:41+00:00,Tout est possible avec ce bg de cemcem
981,2019-12-18 23:54:41+00:00,Je postule 
982,2019-12-18 23:54:28+00:00,@CEMCEMYT vasi moi je le fais avec toi le défi 10 heure devant no problem
983,2019-12-18 23:54:09+00:00,Ptin de merde mais c'est impossible
984,2019-12-18 23:52:10+00:00,Moi
985,2019-12-18 23:51:40+00:00,@KSC_Faeeth
986,2019-12-18 23:46:14+00:00,"Comment ça tenir 10h devant un Bucket ? Genre je reste assis devant sans le toucher mais juste à le regarder ? Si c’est ça c’est trop facile de gagner les 1an de KFC. Dommage que ça ne soit pas halal, je t’aurais fumer ça vite fait bien fait, petit joueur va "
987,2019-12-18 23:38:51+00:00,wsh ta daronne elle est en +33
988,2019-12-18 23:36:59+00:00,"Mais de ouf, avec tout ce que j'ai donner a @KFCFrance je pourrait avoir un petit quelque chose en retour"
989,2019-12-18 23:34:06+00:00,Carrément !
990,2019-12-18 23:33:20+00:00,Sa te ft quoi si tu nous considère comme des mandiant mdrr.
991,2019-12-18 23:30:16+00:00,@KFCFrance @KFCFrance @KFCFrance @KFCFrance
992,2019-12-18 23:29:56+00:00,Donc il m’on fit de voir avec vous donc j’aimerai de l’aide @UberFR @ubereats_fr @KFCFrance @KFCFrance @UberFR_support @UberFR @ubereats_fr @UberFR_support @ubereats_fr
993,2019-12-18 23:29:06+00:00, Si je fais pareil mais en tenant 24H en live ? @KFCFrance
994,2019-12-18 23:28:40+00:00,@KFCFrance @UberFR_support @UberFR @ubereats_fr @ubereats_fr svp reponder moi en dm
995,2019-12-18 23:28:11+00:00,@ubereats_fr @UberFR_support @KFCFrance Bonjour je m’appelle François Aldo je vous explique mon problème j’ai commande sur Uber Eats dans votre restaurant j’ai reçu la mauvaise commande et dedans en plus il y avais du porc et UBER s’en foute complètement des vrai voleur 
996,2019-12-18 23:26:02+00:00,@KFCFrance
997,2019-12-18 23:25:06+00:00,Bah je suis chaud de le faire aussi
998,2019-12-18 23:24:51+00:00,Tg ubereats>
999,2019-12-18 23:24:16+00:00,Suis là si il faut
1000,2019-12-18 23:23:55+00:00,#BucketBangers La réalité est un cauchemar pour celui qui rêve -Lino
1001,2019-12-18 23:17:50+00:00,Blc des 1 ans on veut halal
1002,2019-12-18 23:16:48+00:00,Uber eat c'est des piétons Deliveroo c'est le beau jeu
1003,2019-12-18 23:12:53+00:00,Bande d’enfoirés profitez-en. Au Canada le KFC n’est pas aussi bon qu’en France.
1004,2019-12-18 23:12:39+00:00,Ntr aussi wsh t'arrive a te faire ban duber eats et tu viens me parler comment ça
1005,2019-12-18 23:11:43+00:00,Mdrr arrêté de pleurer gros que tu pleure ouin ouin ouin cbon stop trouve une activité professionnelle
1006,2019-12-18 23:09:27+00:00,@KFCFrance avec plaisir 
1007,2019-12-18 23:08:39+00:00, 
1008,2019-12-18 23:06:43+00:00,"10 heures de divertissement, 1 an de plaisir *"
1009,2019-12-18 23:06:07+00:00,Jss super chaaaaaud ! Je suis incontestablement le mec le plus fan de bucket de France jpense. @KFCFrance c’est sérieux là
1010,2019-12-18 23:04:58+00:00,Fuck uber eat vive deliveroo
1011,2019-12-18 23:04:12+00:00,@MattikAlba 
1012,2019-12-18 22:55:23+00:00,Jsuis une bonne cliente en plus
1013,2019-12-18 22:53:47+00:00,C’est carrée
1014,2019-12-18 22:53:24+00:00,Moi aussi 
1015,2019-12-18 22:52:44+00:00,Oui je sais c'est complètement hors sujet 
1016,2019-12-18 22:49:11+00:00,En plus elle est intolérante à la viande
1017,2019-12-18 22:47:00+00:00,"Je chiale ""tes stupide ou quoi"" sérieux ta mère elle s'en bas les couilles"
1018,2019-12-18 22:45:16+00:00,@KFCFrance une envie de wrap me vient. N'auriez vous l'extrême gentillesse de m'en offrir un afin que je puisse une fois de plus me régaler 
1019,2019-12-18 22:44:27+00:00,Jpleure
1020,2019-12-18 22:43:02+00:00,Super 1 ans de KFC pas halal
1021,2019-12-18 22:42:47+00:00,Bon 
1022,2019-12-18 22:41:39+00:00,Ahahahaha trop d'arrogance dans la dernière réponse
1023,2019-12-18 22:38:18+00:00,@GouvHD regarde ça khey
1024,2019-12-18 22:33:53+00:00,je peux le faire aussi sae derange pas contre 1 an de kfc gratos
1025,2019-12-18 22:33:41+00:00,J’ai 15 ans wsh
1026,2019-12-18 22:33:25+00:00,Et moi aussi je le fait 
1027,2019-12-18 22:32:35+00:00,Si c’est la vérité je suis prêt à le faire
1028,2019-12-18 22:23:18+00:00,@KFCFrance Un retour possible du #jededoublerais ? 
1029,2019-12-18 22:20:37+00:00,Fais croquer par contre
1030,2019-12-18 22:18:26+00:00,la chance moi aussi jveux grv
1031,2019-12-18 22:18:03+00:00,@ioanzerre
1032,2019-12-18 22:16:14+00:00,G r compris
1033,2019-12-18 22:15:26+00:00,Ton daron c un richeulieu ou quoi mdr
1034,2019-12-18 22:14:13+00:00,Il a résister à bim bam boum c’est trql un bucket
1035,2019-12-18 22:13:09+00:00,Ptdrrr merci les gars j'étais honteux quand jlai fait 
1036,2019-12-18 22:12:55+00:00,@Twt_Kuro la vérité je le fais easy
1037,2019-12-18 22:12:14+00:00,C'est excellent tu mérites au moins un @KFCFrance pour la vanne
1038,2019-12-18 22:09:51+00:00,@LucasWoinWoin 
1039,2019-12-18 22:09:27+00:00, 
1040,2019-12-18 22:06:51+00:00,Perso je le ferais sans hésité
1041,2019-12-18 22:06:28+00:00,"Déjà vu, mais j'avais trouvé ça génial"
1042,2019-12-18 22:05:35+00:00,Woah le batard
1043,2019-12-18 22:04:39+00:00,"Oh putain, j'ai hâte de savoir comment participer"
1044,2019-12-18 22:03:49+00:00,Il y a d’autre conditions ?
1045,2019-12-18 22:03:31+00:00,Tu pourrais bosser 1 an a @KFCFrance
1046,2019-12-18 22:01:55+00:00,Wesh je tiens 3 jour devant un bucket si je gagne un an de kfc
1047,2019-12-18 22:01:49+00:00,@KFCFrance @CEMCEMYT wallah je tiens même 20h s'il faut
1048,2019-12-18 22:00:27+00:00,"Et en plus de ça, on a rien eu d'offert pour l'attente juste un tout petit ""excusez nous"" "
1049,2019-12-18 22:00:12+00:00,Dans le dm :
1050,2019-12-18 21:58:57+00:00,Il a déjà gagné désolé pour vous kfc
1051,2019-12-18 21:56:47+00:00,On fait ça quand vous voulez
1052,2019-12-18 21:56:10+00:00,moi aussi jveux le faire
1053,2019-12-18 21:51:29+00:00,Quand vous voulez 
1054,2019-12-18 21:49:40+00:00,10h c'est rien pour 1 an de KFC !
1055,2019-12-18 21:48:34+00:00,@KFCFrance on commence quand ?
1056,2019-12-18 21:48:19+00:00,Et du poulet Halal aussi ce serai pa mal
1057,2019-12-18 21:46:12+00:00,la meme je fais
1058,2019-12-18 21:45:30+00:00,Go dm
1059,2019-12-18 21:45:00+00:00,T'es qui
1060,2019-12-18 21:43:36+00:00,@KFCFrance Si moi je regarde un bucket pendant 10 h je peux avoir l'année de KFC ? RT X FAV PLZ
1061,2019-12-18 21:41:59+00:00,Les tenders la sah quel plaisir
1062,2019-12-18 21:41:13+00:00,Ah super...
1063,2019-12-18 21:40:32+00:00,J peux participer aussi ?
1064,2019-12-18 21:34:54+00:00,@AntoninBeaumont le booooss
1065,2019-12-18 21:34:40+00:00,Vous êtes dans la merde
1066,2019-12-18 21:33:47+00:00,J’aurai bien joué mais il n’y a pas de Uber eat dans ma ville
1067,2019-12-18 21:31:48+00:00,facile on signe ou ?
1068,2019-12-18 21:30:22+00:00,Vous le sous estimez la
1069,2019-12-18 21:29:22+00:00,@Niraii_ C'est ton grand jour
1070,2019-12-18 21:29:08+00:00,@KFCFrance pour quand un KFC Halal à Lyon ? Merci
1071,2019-12-18 21:27:33+00:00,"Vous régalez KFC je vous kiffe , La meilleur bouffe + meilleur CM "
1072,2019-12-18 21:27:11+00:00,"non merci ... je suis dégoûté de kfc a cause du resto d'athis-mons , une equipe de bras casser serieux"
1073,2019-12-18 21:26:59+00:00,"I wear hijab have worked in the public/private sector no problem. In France I'd be lucky to work in KFC. Same for several other European countries. In most UK cities, you see hijabis working everywhere. Not the case in much of Europe."
1074,2019-12-18 21:26:45+00:00,Mec si j'avais saaa 
1075,2019-12-18 21:26:11+00:00,Un film porno la pub
1076,2019-12-18 21:23:48+00:00,"POUAHAH SI TOI OU @KFCFrance ME CHOISIT, JE JURE DE PARTAGER TOUS MES REPAS AVEC DES SDF"
1077,2019-12-18 21:23:23+00:00,Jsuis chaude pour le faire 
1078,2019-12-18 21:23:13+00:00,Supprimez
1079,2019-12-18 21:22:34+00:00,@Yxs_Fxt 
1080,2019-12-18 21:21:30+00:00,@KFCFrance
1081,2019-12-18 21:20:59+00:00,Je vais être fouillée à l’entrée de la maison familiales maintenant..
1082,2019-12-18 21:20:52+00:00,"""Belle lurette"" "
1083,2019-12-18 21:20:50+00:00,Ok aboulez le code
1084,2019-12-18 21:20:36+00:00,Jsuis chaud pour le faire avec toi carrément pour les 1an gratos stp
1085,2019-12-18 21:19:41+00:00,Mdr ça part en sanction totale Mais je veux qd mm le bucket kfc 
